Timesteps, Cutstate
6356, 12069
6357, 12067
6358, 12066
6359, 12066
6360, 12065
6361, 12064
6362, 12063
6363, 12062
6364, 12063
6365, 12062
6366, 12064
6367, 12063
6368, 12062
6369, 12061
6370, 12060
6371, 12059
6372, 12058
6373, 12057
6374, 12056
6375, 12056
6376, 12055
6377, 12056
6378, 12055
6379, 12054
6380, 12053
6381, 12053
6382, 12052
6383, 12051
6384, 12050
6385, 12049
6386, 12048
6387, 12047
6388, 12046
6389, 12044
6390, 12044
6391, 12043
6392, 12042
6393, 12041
6394, 12040
6395, 12039
6396, 12038
6397, 12037
6398, 12036
6399, 12035
6400, 12034
6401, 12033
6402, 12032
6403, 12031
6404, 12030
6405, 12029
6406, 12028
6407, 12027
6408, 12026
6409, 12026
6410, 12026
6411, 12027
6412, 12028
6413, 12028
6414, 12027
6415, 12027
6416, 12026
6417, 12025
6418, 12024
6419, 12023
6420, 12022
6421, 12021
6422, 12020
6423, 12019
6424, 12018
6425, 12017
6426, 12018
6427, 12017
6428, 12017
6429, 12016
6430, 12015
6431, 12014
6432, 12013
6433, 12012
6434, 12011
6435, 12010
6436, 12009
6437, 12008
6438, 12008
6439, 12007
6440, 12006
6441, 12006
6442, 12005
6443, 12004
6444, 12003
6445, 12003
6446, 12001
6447, 12000
6448, 11999
6449, 11998
6450, 11997
6451, 11998
6452, 11997
6453, 11996
6454, 11995
6455, 11994
6456, 11993
6457, 11992
6458, 11991
6459, 11990
6460, 11989
6461, 11988
6462, 11987
6463, 11986
6464, 11985
6465, 11984
6466, 11983
6467, 11982
6468, 11981
6469, 11980
6470, 11979
6471, 11978
6472, 11977
6473, 11976
6474, 11975
6475, 11974
6476, 11973
6477, 11972
6478, 11971
6479, 11970
6480, 11969
6481, 11968
6482, 11967
6483, 11966
6484, 11966
6485, 11966
6486, 11965
6487, 11964
6488, 11965
6489, 11965
6490, 11964
6491, 11964
6492, 11962
6493, 11961
6494, 11960
6495, 11960
6496, 11959
6497, 11957
6498, 11957
6499, 11957
6500, 11956
6501, 11955
6502, 11954
6503, 11953
6504, 11952
6505, 11952
6506, 11951
6507, 11950
6508, 11949
6509, 11948
6510, 11948
6511, 11948
6512, 11947
6513, 11947
6514, 11946
6515, 11946
6516, 11946
6517, 11946
6518, 11946
6519, 11946
6520, 11945
6521, 11944
6522, 11944
6523, 11944
6524, 11944
6525, 11944
6526, 11944
6527, 11944
6528, 11944
6529, 11944
6530, 11943
6531, 11942
6532, 11941
6533, 11941
6534, 11940
6535, 11939
6536, 11938
6537, 11937
6538, 11936
6539, 11935
6540, 11934
6541, 11933
6542, 11932
6543, 11931
6544, 11930
6545, 11929
6546, 11928
6547, 11927
6548, 11925
6549, 11923
6550, 11924
6551, 11923
6552, 11922
6553, 11922
6554, 11921
6555, 11920
6556, 11919
6557, 11918
6558, 11917
6559, 11917
6560, 11916
6561, 11915
6562, 11914
6563, 11913
6564, 11912
6565, 11911
6566, 11910
6567, 11909
6568, 11908
6569, 11907
6570, 11906
6571, 11905
6572, 11904
6573, 11903
6574, 11902
6575, 11902
6576, 11901
6577, 11900
6578, 11899
6579, 11898
6580, 11897
6581, 11897
6582, 11897
6583, 11896
6584, 11896
6585, 11895
6586, 11894
6587, 11893
6588, 11892
6589, 11891
6590, 11890
6591, 11890
6592, 11890
6593, 11889
6594, 11890
6595, 11890
6596, 11890
6597, 11889
6598, 11889
6599, 11889
6600, 11889
6601, 11887
6602, 11886
6603, 11885
6604, 11884
6605, 11883
6606, 11882
6607, 11881
6608, 11880
6609, 11879
6610, 11878
6611, 11877
6612, 11878
6613, 11877
6614, 11876
6615, 11876
6616, 11876
6617, 11875
6618, 11874
6619, 11873
6620, 11872
6621, 11871
6622, 11870
6623, 11869
6624, 11868
6625, 11867
6626, 11866
6627, 11865
6628, 11864
6629, 11863
6630, 11862
6631, 11861
6632, 11860
6633, 11859
6634, 11858
6635, 11857
6636, 11856
6637, 11855
6638, 11854
6639, 11853
6640, 11853
6641, 11852
6642, 11852
6643, 11851
6644, 11850
6645, 11849
6646, 11848
6647, 11847
6648, 11846
6649, 11845
6650, 11844
6651, 11843
6652, 11842
6653, 11841
6654, 11840
6655, 11840
6656, 11839
6657, 11839
6658, 11838
6659, 11838
6660, 11837
6661, 11839
6662, 11838
6663, 11837
6664, 11836
6665, 11836
6666, 11835
6667, 11835
6668, 11834
6669, 11833
6670, 11833
6671, 11832
6672, 11831
6673, 11830
6674, 11830
6675, 11829
6676, 11828
6677, 11829
6678, 11828
6679, 11827
6680, 11826
6681, 11825
6682, 11824
6683, 11823
6684, 11822
6685, 11823
6686, 11823
6687, 11822
6688, 11821
6689, 11820
6690, 11820
6691, 11819
6692, 11820
6693, 11819
6694, 11818
6695, 11817
6696, 11816
6697, 11815
6698, 11814
6699, 11813
6700, 11812
6701, 11812
6702, 11811
6703, 11810
6704, 11810
6705, 11809
6706, 11810
6707, 11810
6708, 11809
6709, 11809
6710, 11808
6711, 11807
6712, 11806
6713, 11805
6714, 11804
6715, 11803
6716, 11802
6717, 11801
6718, 11800
6719, 11799
6720, 11798
6721, 11797
6722, 11796
6723, 11795
6724, 11794
6725, 11793
6726, 11792
6727, 11792
6728, 11791
6729, 11790
6730, 11789
6731, 11788
6732, 11787
6733, 11786
6734, 11785
6735, 11784
6736, 11783
6737, 11782
6738, 11781
6739, 11780
6740, 11779
6741, 11778
6742, 11777
6743, 11776
6744, 11775
6745, 11774
6746, 11773
6747, 11772
6748, 11771
6749, 11770
6750, 11769
6751, 11768
6752, 11768
6753, 11767
6754, 11766
6755, 11765
6756, 11764
6757, 11763
6758, 11762
6759, 11761
6760, 11761
6761, 11760
6762, 11759
6763, 11758
6764, 11756
6765, 11756
6766, 11755
6767, 11754
6768, 11753
6769, 11752
6770, 11751
6771, 11750
6772, 11749
6773, 11748
6774, 11747
6775, 11746
6776, 11745
6777, 11744
6778, 11745
6779, 11745
6780, 11745
6781, 11744
6782, 11743
6783, 11742
6784, 11741
6785, 11740
6786, 11739
6787, 11738
6788, 11737
6789, 11736
6790, 11735
6791, 11734
6792, 11733
6793, 11732
6794, 11731
6795, 11730
6796, 11729
6797, 11728
6798, 11727
6799, 11726
6800, 11725
6801, 11725
6802, 11724
6803, 11723
6804, 11721
6805, 11720
6806, 11719
6807, 11718
6808, 11717
6809, 11716
6810, 11715
6811, 11714
6812, 11714
6813, 11713
6814, 11712
6815, 11711
6816, 11710
6817, 11709
6818, 11708
6819, 11707
6820, 11708
6821, 11707
6822, 11707
6823, 11706
6824, 11705
6825, 11704
6826, 11703
6827, 11702
6828, 11701
6829, 11700
6830, 11699
6831, 11697
6832, 11696
6833, 11696
6834, 11696
6835, 11696
6836, 11696
6837, 11695
6838, 11694
6839, 11693
6840, 11693
6841, 11692
6842, 11692
6843, 11691
6844, 11690
6845, 11689
6846, 11688
6847, 11687
6848, 11686
6849, 11685
6850, 11684
6851, 11683
6852, 11682
6853, 11681
6854, 11680
6855, 11679
6856, 11678
6857, 11677
6858, 11676
6859, 11675
6860, 11674
6861, 11673
6862, 11672
6863, 11671
6864, 11670
6865, 11669
6866, 11668
6867, 11667
6868, 11666
6869, 11665
6870, 11664
6871, 11663
6872, 11662
6873, 11661
6874, 11660
6875, 11659
6876, 11658
6877, 11657
6878, 11656
6879, 11655
6880, 11654
6881, 11653
6882, 11652
6883, 11651
6884, 11650
6885, 11649
6886, 11648
6887, 11647
6888, 11646
6889, 11645
6890, 11645
6891, 11644
6892, 11642
6893, 11644
6894, 11645
6895, 11644
6896, 11644
6897, 11643
6898, 11642
6899, 11641
6900, 11640
6901, 11639
6902, 11638
6903, 11637
6904, 11636
6905, 11635
6906, 11635
6907, 11635
6908, 11635
6909, 11635
6910, 11634
6911, 11633
6912, 11632
6913, 11631
6914, 11630
6915, 11630
6916, 11629
6917, 11628
6918, 11627
6919, 11626
6920, 11625
6921, 11624
6922, 11623
6923, 11622
6924, 11621
6925, 11620
6926, 11619
6927, 11618
6928, 11617
6929, 11616
6930, 11615
6931, 11615
6932, 11615
6933, 11615
6934, 11614
6935, 11613
6936, 11612
6937, 11611
6938, 11610
6939, 11610
6940, 11610
6941, 11610
6942, 11609
6943, 11608
6944, 11607
6945, 11606
6946, 11605
6947, 11604
6948, 11604
6949, 11603
6950, 11602
6951, 11601
6952, 11600
6953, 11599
6954, 11598
6955, 11597
6956, 11596
6957, 11595
6958, 11594
6959, 11593
6960, 11593
6961, 11592
6962, 11591
6963, 11592
6964, 11591
6965, 11590
6966, 11589
6967, 11588
6968, 11588
6969, 11587
6970, 11586
6971, 11585
6972, 11584
6973, 11583
6974, 11582
6975, 11581
6976, 11580
6977, 11579
6978, 11577
6979, 11576
6980, 11575
6981, 11574
6982, 11574
6983, 11573
6984, 11573
6985, 11572
6986, 11571
6987, 11570
6988, 11569
6989, 11568
6990, 11567
6991, 11566
6992, 11565
6993, 11564
6994, 11563
6995, 11562
6996, 11561
6997, 11560
6998, 11559
6999, 11558
7000, 11557
7001, 11556
7002, 11555
7003, 11554
7004, 11553
7005, 11552
7006, 11551
7007, 11550
7008, 11549
7009, 11548
7010, 11548
7011, 11547
7012, 11546
7013, 11545
7014, 11546
7015, 11545
7016, 11545
7017, 11544
7018, 11543
7019, 11542
7020, 11540
7021, 11539
7022, 11539
7023, 11538
7024, 11539
7025, 11538
7026, 11539
7027, 11538
7028, 11537
7029, 11536
7030, 11535
7031, 11534
7032, 11533
7033, 11532
7034, 11531
7035, 11530
7036, 11530
7037, 11531
7038, 11530
7039, 11531
7040, 11530
7041, 11529
7042, 11528
7043, 11527
7044, 11527
7045, 11526
7046, 11526
7047, 11526
7048, 11526
7049, 11526
7050, 11526
7051, 11525
7052, 11524
7053, 11523
7054, 11522
7055, 11521
7056, 11520
7057, 11519
7058, 11518
7059, 11517
7060, 11517
7061, 11516
7062, 11515
7063, 11514
7064, 11513
7065, 11512
7066, 11511
7067, 11510
7068, 11509
7069, 11510
7070, 11511
7071, 11511
7072, 11510
7073, 11509
7074, 11509
7075, 11508
7076, 11507
7077, 11507
7078, 11509
7079, 11508
7080, 11507
7081, 11508
7082, 11508
7083, 11507
7084, 11506
7085, 11505
7086, 11504
7087, 11503
7088, 11504
7089, 11503
7090, 11503
7091, 11502
7092, 11502
7093, 11501
7094, 11500
7095, 11500
7096, 11499
7097, 11500
7098, 11499
7099, 11499
7100, 11498
7101, 11498
7102, 11497
7103, 11497
7104, 11497
7105, 11497
7106, 11496
7107, 11496
7108, 11495
7109, 11494
7110, 11493
7111, 11493
7112, 11492
7113, 11491
7114, 11492
7115, 11491
7116, 11490
7117, 11489
7118, 11488
7119, 11488
7120, 11487
7121, 11487
7122, 11486
7123, 11486
7124, 11486
7125, 11486
7126, 11487
7127, 11486
7128, 11485
7129, 11484
7130, 11483
7131, 11482
7132, 11483
7133, 11482
7134, 11481
7135, 11480
7136, 11479
7137, 11478
7138, 11479
7139, 11478
7140, 11477
7141, 11476
7142, 11476
7143, 11475
7144, 11476
7145, 11475
7146, 11474
7147, 11473
7148, 11472
7149, 11471
7150, 11471
7151, 11470
7152, 11470
7153, 11470
7154, 11470
7155, 11470
7156, 11472
7157, 11474
7158, 11473
7159, 11473
7160, 11473
7161, 11475
7162, 11475
7163, 11475
7164, 11476
7165, 11475
7166, 11475
7167, 11476
7168, 11477
7169, 11478
7170, 11478
7171, 11477
7172, 11477
7173, 11476
7174, 11475
7175, 11476
7176, 11476
7177, 11477
7178, 11478
7179, 11477
7180, 11477
7181, 11476
7182, 11476
7183, 11477
7184, 11477
7185, 11477
7186, 11477
7187, 11479
7188, 11478
7189, 11477
7190, 11477
7191, 11477
7192, 11477
7193, 11478
7194, 11478
7195, 11477
7196, 11477
7197, 11477
7198, 11477
7199, 11478
7200, 11479
7201, 11479
7202, 11479
7203, 11479
7204, 11480
7205, 11480
7206, 11479
7207, 11479
7208, 11479
7209, 11480
7210, 11480
7211, 11481
7212, 11482
7213, 11482
7214, 11483
7215, 11484
7216, 11485
7217, 11486
7218, 11485
7219, 11485
7220, 11486
7221, 11486
7222, 11485
7223, 11486
7224, 11487
7225, 11486
7226, 11487
7227, 11487
7228, 11487
7229, 11488
7230, 11489
7231, 11490
7232, 11490
7233, 11490
7234, 11490
7235, 11490
7236, 11491
7237, 11492
7238, 11493
7239, 11494
7240, 11494
7241, 11494
7242, 11496
7243, 11497
7244, 11496
7245, 11497
7246, 11497
7247, 11497
7248, 11497
7249, 11498
7250, 11498
7251, 11498
7252, 11497
7253, 11496
7254, 11496
7255, 11495
7256, 11496
7257, 11495
7258, 11496
7259, 11497
7260, 11498
7261, 11499
7262, 11499
7263, 11499
7264, 11499
7265, 11499
7266, 11500
7267, 11500
7268, 11500
7269, 11501
7270, 11501
7271, 11500
7272, 11501
7273, 11502
7274, 11503
7275, 11503
7276, 11504
7277, 11504
7278, 11503
7279, 11502
7280, 11502
7281, 11505
7282, 11506
7283, 11506
7284, 11508
7285, 11509
7286, 11509
7287, 11508
7288, 11509
7289, 11510
7290, 11509
7291, 11509
7292, 11510
7293, 11510
7294, 11510
7295, 11510
7296, 11509
7297, 11510
7298, 11510
7299, 11509
7300, 11510
7301, 11510
7302, 11510
7303, 11510
7304, 11511
7305, 11511
7306, 11512
7307, 11512
7308, 11512
7309, 11513
7310, 11513
7311, 11513
7312, 11513
7313, 11511
7314, 11510
7315, 11509
7316, 11510
7317, 11510
7318, 11511
7319, 11512
7320, 11512
7321, 11513
7322, 11515
7323, 11515
7324, 11515
7325, 11515
7326, 11515
7327, 11515
7328, 11514
7329, 11514
7330, 11515
7331, 11515
7332, 11516
7333, 11516
7334, 11518
7335, 11516
7336, 11515
7337, 11516
7338, 11516
7339, 11516
7340, 11517
7341, 11518
7342, 11519
7343, 11519
7344, 11520
7345, 11519
7346, 11519
7347, 11521
7348, 11520
7349, 11520
7350, 11521
7351, 11522
7352, 11522
7353, 11521
7354, 11521
7355, 11521
7356, 11521
7357, 11522
7358, 11522
7359, 11522
7360, 11523
7361, 11523
7362, 11523
7363, 11523
7364, 11524
7365, 11523
7366, 11524
7367, 11524
7368, 11524
7369, 11524
7370, 11524
7371, 11525
7372, 11525
7373, 11525
7374, 11526
7375, 11527
7376, 11528
7377, 11527
7378, 11526
7379, 11526
7380, 11526
7381, 11526
7382, 11526
7383, 11527
7384, 11527
7385, 11526
7386, 11525
7387, 11525
7388, 11526
7389, 11527
7390, 11528
7391, 11529
7392, 11528
7393, 11528
7394, 11529
7395, 11530
7396, 11531
7397, 11533
7398, 11534
7399, 11534
7400, 11534
7401, 11534
7402, 11534
7403, 11534
7404, 11534
7405, 11535
7406, 11535
7407, 11535
7408, 11536
7409, 11536
7410, 11538
7411, 11537
7412, 11537
7413, 11538
7414, 11538
7415, 11537
7416, 11537
7417, 11536
7418, 11536
7419, 11536
7420, 11535
7421, 11535
7422, 11535
7423, 11534
7424, 11534
7425, 11535
7426, 11539
7427, 11540
7428, 11540
7429, 11540
7430, 11541
7431, 11541
7432, 11541
7433, 11542
7434, 11543
7435, 11543
7436, 11543
7437, 11543
7438, 11543
7439, 11543
7440, 11543
7441, 11543
7442, 11545
7443, 11545
7444, 11544
7445, 11544
7446, 11543
7447, 11544
7448, 11545
7449, 11545
7450, 11546
7451, 11546
7452, 11546
7453, 11546
7454, 11547
7455, 11546
7456, 11546
7457, 11546
7458, 11547
7459, 11548
7460, 11549
7461, 11548
7462, 11549
7463, 11551
7464, 11550
7465, 11549
7466, 11549
7467, 11551
7468, 11551
7469, 11551
7470, 11551
7471, 11552
7472, 11552
7473, 11553
7474, 11553
7475, 11554
7476, 11554
7477, 11554
7478, 11554
7479, 11553
7480, 11553
7481, 11555
7482, 11556
7483, 11558
7484, 11558
7485, 11558
7486, 11559
7487, 11560
7488, 11561
7489, 11560
7490, 11559
7491, 11559
7492, 11559
7493, 11558
7494, 11558
7495, 11561
7496, 11561
7497, 11562
7498, 11561
7499, 11560
7500, 11559
7501, 11561
7502, 11561
7503, 11562
7504, 11562
7505, 11562
7506, 11562
7507, 11561
7508, 11561
7509, 11560
7510, 11562
7511, 11562
7512, 11563
7513, 11563
7514, 11564
7515, 11564
7516, 11565
7517, 11564
7518, 11565
7519, 11565
7520, 11565
7521, 11566
7522, 11567
7523, 11567
7524, 11565
7525, 11565
7526, 11566
7527, 11567
7528, 11567
7529, 11568
7530, 11568
7531, 11568
7532, 11569
7533, 11570
7534, 11570
7535, 11571
7536, 11572
7537, 11571
7538, 11571
7539, 11571
7540, 11571
7541, 11571
7542, 11571
7543, 11571
7544, 11571
7545, 11571
7546, 11571
7547, 11572
7548, 11572
7549, 11572
7550, 11573
7551, 11573
7552, 11573
7553, 11573
7554, 11573
7555, 11573
7556, 11574
7557, 11573
7558, 11572
7559, 11572
7560, 11572
7561, 11573
7562, 11572
7563, 11573
7564, 11573
7565, 11573
7566, 11575
7567, 11576
7568, 11577
7569, 11577
7570, 11576
7571, 11578
7572, 11580
7573, 11580
7574, 11580
7575, 11581
7576, 11581
7577, 11580
7578, 11581
7579, 11581
7580, 11582
7581, 11584
7582, 11584
7583, 11584
7584, 11585
7585, 11586
7586, 11587
7587, 11587
7588, 11588
7589, 11588
7590, 11589
7591, 11588
7592, 11588
7593, 11589
7594, 11589
7595, 11590
7596, 11589
7597, 11590
7598, 11590
7599, 11590
7600, 11590
7601, 11590
7602, 11591
7603, 11591
7604, 11589
7605, 11590
7606, 11591
7607, 11590
7608, 11591
7609, 11591
7610, 11591
7611, 11591
7612, 11590
7613, 11590
7614, 11591
7615, 11590
7616, 11590
7617, 11590
7618, 11591
7619, 11591
7620, 11592
7621, 11591
7622, 11592
7623, 11593
7624, 11593
7625, 11593
7626, 11593
7627, 11595
7628, 11595
7629, 11596
7630, 11597
7631, 11597
7632, 11599
7633, 11598
7634, 11598
7635, 11598
7636, 11598
7637, 11598
7638, 11599
7639, 11599
7640, 11598
7641, 11598
7642, 11599
7643, 11600
7644, 11600
7645, 11601
7646, 11601
7647, 11602
7648, 11602
7649, 11602
7650, 11602
7651, 11602
7652, 11602
7653, 11603
7654, 11603
7655, 11604
7656, 11603
7657, 11604
7658, 11605
7659, 11605
7660, 11605
7661, 11606
7662, 11607
7663, 11607
7664, 11608
7665, 11608
7666, 11609
7667, 11610
7668, 11610
7669, 11611
7670, 11613
7671, 11613
7672, 11613
7673, 11614
7674, 11614
7675, 11614
7676, 11614
7677, 11615
7678, 11615
7679, 11615
7680, 11616
7681, 11615
7682, 11616
7683, 11617
7684, 11617
7685, 11617
7686, 11617
7687, 11618
7688, 11618
7689, 11618
7690, 11617
7691, 11618
7692, 11618
7693, 11619
7694, 11620
7695, 11620
7696, 11620
7697, 11618
7698, 11620
7699, 11619
7700, 11620
7701, 11620
7702, 11618
7703, 11618
7704, 11618
7705, 11618
7706, 11617
7707, 11618
7708, 11618
7709, 11619
7710, 11618
7711, 11619
7712, 11620
7713, 11621
7714, 11621
7715, 11622
7716, 11622
7717, 11622
7718, 11622
7719, 11622
7720, 11623
7721, 11623
7722, 11624
7723, 11625
7724, 11624
7725, 11624
7726, 11625
7727, 11625
7728, 11625
7729, 11625
7730, 11626
7731, 11627
7732, 11627
7733, 11627
7734, 11627
7735, 11628
7736, 11628
7737, 11628
7738, 11628
7739, 11628
7740, 11629
7741, 11630
7742, 11630
7743, 11631
7744, 11632
7745, 11633
7746, 11633
7747, 11634
7748, 11634
7749, 11635
7750, 11635
7751, 11634
7752, 11634
7753, 11635
7754, 11635
7755, 11634
7756, 11635
7757, 11634
7758, 11633
7759, 11632
7760, 11632
7761, 11632
7762, 11633
7763, 11632
7764, 11633
7765, 11632
7766, 11633
7767, 11633
7768, 11633
7769, 11633
7770, 11634
7771, 11634
7772, 11634
7773, 11634
7774, 11634
7775, 11633
7776, 11633
7777, 11634
7778, 11634
7779, 11633
7780, 11633
7781, 11632
7782, 11631
7783, 11631
7784, 11632
7785, 11633
7786, 11634
7787, 11635
7788, 11636
7789, 11636
7790, 11637
7791, 11638
7792, 11638
7793, 11639
7794, 11640
7795, 11640
7796, 11640
7797, 11641
7798, 11640
7799, 11640
7800, 11640
7801, 11641
7802, 11642
7803, 11643
7804, 11644
7805, 11645
7806, 11646
7807, 11647
7808, 11648
7809, 11650
7810, 11651
7811, 11651
7812, 11650
7813, 11650
7814, 11650
7815, 11650
7816, 11651
7817, 11652
7818, 11652
7819, 11653
7820, 11654
7821, 11655
7822, 11655
7823, 11656
7824, 11657
7825, 11656
7826, 11657
7827, 11657
7828, 11657
7829, 11657
7830, 11657
7831, 11658
7832, 11657
7833, 11657
7834, 11657
7835, 11657
7836, 11658
7837, 11658
7838, 11657
7839, 11657
7840, 11657
7841, 11656
7842, 11655
7843, 11655
7844, 11655
7845, 11656
7846, 11656
7847, 11656
7848, 11656
7849, 11657
7850, 11657
7851, 11657
7852, 11658
7853, 11659
7854, 11660
7855, 11661
7856, 11662
7857, 11662
7858, 11662
7859, 11663
7860, 11663
7861, 11664
7862, 11665
7863, 11665
7864, 11665
7865, 11665
7866, 11666
7867, 11666
7868, 11666
7869, 11667
7870, 11667
7871, 11667
7872, 11667
7873, 11667
7874, 11667
7875, 11668
7876, 11669
7877, 11670
7878, 11672
7879, 11673
7880, 11673
7881, 11673
7882, 11673
7883, 11674
7884, 11673
7885, 11674
7886, 11674
7887, 11673
7888, 11674
7889, 11674
7890, 11675
7891, 11675
7892, 11675
7893, 11675
7894, 11676
7895, 11675
7896, 11676
7897, 11676
7898, 11677
7899, 11676
7900, 11677
7901, 11677
7902, 11677
7903, 11678
7904, 11677
7905, 11676
7906, 11676
7907, 11676
7908, 11677
7909, 11677
7910, 11677
7911, 11676
7912, 11676
7913, 11675
7914, 11673
7915, 11672
7916, 11675
7917, 11675
7918, 11674
7919, 11675
7920, 11674
7921, 11674
7922, 11674
7923, 11674
7924, 11675
7925, 11675
7926, 11676
7927, 11676
7928, 11678
7929, 11678
7930, 11678
7931, 11679
7932, 11679
7933, 11680
7934, 11680
7935, 11680
7936, 11680
7937, 11680
7938, 11681
7939, 11681
7940, 11680
7941, 11681
7942, 11682
7943, 11682
7944, 11681
7945, 11682
7946, 11682
7947, 11683
7948, 11684
7949, 11683
7950, 11684
7951, 11685
7952, 11685
7953, 11686
7954, 11686
7955, 11685
7956, 11686
7957, 11685
7958, 11686
7959, 11686
7960, 11687
7961, 11687
7962, 11687
7963, 11688
7964, 11689
7965, 11689
7966, 11689
7967, 11688
7968, 11688
7969, 11688
7970, 11690
7971, 11690
7972, 11689
7973, 11690
7974, 11692
7975, 11691
7976, 11690
7977, 11689
7978, 11689
7979, 11689
7980, 11691
7981, 11691
7982, 11691
7983, 11690
7984, 11689
7985, 11689
7986, 11687
7987, 11687
7988, 11686
7989, 11686
7990, 11687
7991, 11686
7992, 11687
7993, 11688
7994, 11688
7995, 11688
7996, 11689
7997, 11689
7998, 11690
7999, 11690
8000, 11689
8001, 11690
8002, 11690
8003, 11690
8004, 11690
8005, 11690
8006, 11691
8007, 11690
8008, 11690
8009, 11690
8010, 11690
8011, 11691
8012, 11691
8013, 11691
8014, 11692
8015, 11692
8016, 11692
8017, 11692
8018, 11692
8019, 11693
8020, 11693
8021, 11694
8022, 11694
8023, 11693
8024, 11694
8025, 11693
8026, 11694
8027, 11695
8028, 11696
8029, 11695
8030, 11696
8031, 11696
8032, 11696
8033, 11696
8034, 11696
8035, 11698
8036, 11697
8037, 11698
8038, 11698
8039, 11698
8040, 11698
8041, 11699
8042, 11700
8043, 11700
8044, 11701
8045, 11702
8046, 11701
8047, 11702
8048, 11703
8049, 11704
8050, 11704
8051, 11704
8052, 11705
8053, 11704
8054, 11704
8055, 11703
8056, 11703
8057, 11704
8058, 11704
8059, 11705
8060, 11706
8061, 11705
8062, 11706
8063, 11707
8064, 11707
8065, 11709
8066, 11709
8067, 11709
8068, 11709
8069, 11710
8070, 11709
8071, 11709
8072, 11709
8073, 11709
8074, 11709
8075, 11709
8076, 11710
8077, 11710
8078, 11711
8079, 11711
8080, 11711
8081, 11712
8082, 11713
8083, 11714
8084, 11715
8085, 11716
8086, 11716
8087, 11717
8088, 11717
8089, 11718
8090, 11717
8091, 11717
8092, 11716
8093, 11717
8094, 11716
8095, 11716
8096, 11715
8097, 11716
8098, 11716
8099, 11716
8100, 11716
8101, 11717
8102, 11717
8103, 11718
8104, 11718
8105, 11719
8106, 11718
8107, 11718
8108, 11718
8109, 11719
8110, 11719
8111, 11719
8112, 11719
8113, 11721
8114, 11721
8115, 11721
8116, 11723
8117, 11724
8118, 11724
8119, 11725
8120, 11725
8121, 11726
8122, 11726
8123, 11727
8124, 11728
8125, 11728
8126, 11729
8127, 11729
8128, 11729
8129, 11728
8130, 11729
8131, 11729
8132, 11730
8133, 11731
8134, 11731
8135, 11731
8136, 11731
8137, 11731
8138, 11731
8139, 11732
8140, 11731
8141, 11731
8142, 11731
8143, 11732
8144, 11731
8145, 11731
8146, 11731
8147, 11731
8148, 11732
8149, 11733
8150, 11734
8151, 11735
8152, 11735
8153, 11735
8154, 11735
8155, 11736
8156, 11737
8157, 11737
8158, 11738
8159, 11738
8160, 11738
8161, 11739
8162, 11740
8163, 11739
8164, 11740
8165, 11741
8166, 11741
8167, 11740
8168, 11740
8169, 11741
8170, 11740
8171, 11740
8172, 11741
8173, 11741
8174, 11740
8175, 11740
8176, 11740
8177, 11741
8178, 11739
8179, 11740
8180, 11739
8181, 11740
8182, 11740
8183, 11741
8184, 11741
8185, 11742
8186, 11743
8187, 11743
8188, 11744
8189, 11743
8190, 11743
8191, 11743
8192, 11744
8193, 11745
8194, 11745
8195, 11746
8196, 11745
8197, 11745
8198, 11745
8199, 11746
8200, 11747
8201, 11748
8202, 11749
8203, 11750
8204, 11750
8205, 11750
8206, 11749
8207, 11750
8208, 11751
8209, 11750
8210, 11749
8211, 11750
8212, 11751
8213, 11751
8214, 11750
8215, 11750
8216, 11750
8217, 11750
8218, 11749
8219, 11749
8220, 11749
8221, 11750
8222, 11751
8223, 11752
8224, 11753
8225, 11753
8226, 11754
8227, 11755
8228, 11756
8229, 11756
8230, 11756
8231, 11756
8232, 11757
8233, 11757
8234, 11758
8235, 11758
8236, 11759
8237, 11760
8238, 11761
8239, 11762
8240, 11763
8241, 11764
8242, 11765
8243, 11766
8244, 11766
8245, 11766
8246, 11766
8247, 11767
8248, 11768
8249, 11768
8250, 11766
8251, 11767
8252, 11768
8253, 11769
8254, 11770
8255, 11771
8256, 11771
8257, 11771
8258, 11772
8259, 11772
8260, 11773
8261, 11773
8262, 11773
8263, 11774
8264, 11775
8265, 11776
8266, 11776
8267, 11776
8268, 11776
8269, 11775
8270, 11774
8271, 11774
8272, 11774
8273, 11774
8274, 11773
8275, 11774
8276, 11774
8277, 11774
8278, 11773
8279, 11773
8280, 11774
8281, 11775
8282, 11774
8283, 11775
8284, 11775
8285, 11775
8286, 11776
8287, 11777
8288, 11778
8289, 11778
8290, 11779
8291, 11780
8292, 11781
8293, 11782
8294, 11781
8295, 11780
8296, 11779
8297, 11780
8298, 11780
8299, 11781
8300, 11781
8301, 11782
8302, 11783
8303, 11784
8304, 11785
8305, 11784
8306, 11785
8307, 11786
8308, 11786
8309, 11785
8310, 11785
8311, 11785
8312, 11785
8313, 11786
8314, 11787
8315, 11786
8316, 11787
8317, 11787
8318, 11787
8319, 11788
8320, 11788
8321, 11789
8322, 11789
8323, 11789
8324, 11791
8325, 11791
8326, 11792
8327, 11791
8328, 11792
8329, 11792
8330, 11790
8331, 11792
8332, 11794
8333, 11797
8334, 11800
8335, 11800
8336, 11803
8337, 11805
8338, 11806
8339, 11805
8340, 11805
8341, 11806
8342, 11809
8343, 11809
8344, 11809
8345, 11810
8346, 11810
8347, 11811
8348, 11811
8349, 11812
8350, 11811
8351, 11811
8352, 11812
8353, 11811
